,name,date_txt,country,lat,lon,clouds,rain,wind_direction_deg,wind_speed,sea_level,temp_max,grnd_level,temp_min,humidity,temp,pressure
521,Waltair,2019-10-16 15:00:00,IN,17.7167,83.3333,100,5.188,84.505,4.261,1012,302.2,1011.559,301.73,76,301.73,1012
522,Waltair,2019-10-16 18:00:00,IN,17.7167,83.3333,100,2.937,81.132,3.516,1012,302.3,1011.49,301.99,74,301.99,1012
523,Waltair,2019-10-16 21:00:00,IN,17.7167,83.3333,100,0.0,69.249,2.997,1011,302.275,1010.072,302.12,73,302.12,1011
524,Waltair,2019-10-17 00:00:00,IN,17.7167,83.3333,100,0.0,73.346,3.053,1011,302.195,1010.566,302.195,73,302.195,1011
525,Waltair,2019-10-17 03:00:00,IN,17.7167,83.3333,69,0.062,29.001,4.818,1013,301.575,1013.092,301.575,79,301.575,1013
526,Waltair,2019-10-17 06:00:00,IN,17.7167,83.3333,35,0.75,49.775,5.054,1012,302.084,1011.873,302.084,77,302.084,1012
527,Waltair,2019-10-17 09:00:00,IN,17.7167,83.3333,17,3.625,110.246,4.092,1009,302.434,1009.217,302.434,73,302.434,1009
528,Waltair,2019-10-17 12:00:00,IN,17.7167,83.3333,33,0.063,121.069,3.827,1010,302.339,1009.166,302.339,75,302.339,1010
529,Waltair,2019-10-17 15:00:00,IN,17.7167,83.3333,95,0.0,113.089,3.157,1013,302.364,1012.064,302.364,74,302.364,1013
530,Waltair,2019-10-17 18:00:00,IN,17.7167,83.3333,97,0.876,80.797,3.564,1012,302.022,1011.439,302.022,75,302.022,1012
531,Waltair,2019-10-17 21:00:00,IN,17.7167,83.3333,99,5.062,64.227,4.883,1011,301.833,1010.446,301.833,74,301.833,1011
532,Waltair,2019-10-18 00:00:00,IN,17.7167,83.3333,100,1.813,108.945,3.588,1011,301.906,1010.446,301.906,72,301.906,1011
533,Waltair,2019-10-18 03:00:00,IN,17.7167,83.3333,100,0.0,71.789,3.152,1014,302.073,1013.502,302.073,72,302.073,1014
534,Waltair,2019-10-18 06:00:00,IN,17.7167,83.3333,80,0.0,67.342,2.907,1013,302.246,1012.33,302.246,69,302.246,1013
535,Waltair,2019-10-18 09:00:00,IN,17.7167,83.3333,71,0.0,83.934,3.482,1010,302.208,1010.035,302.208,68,302.208,1010
536,Waltair,2019-10-18 12:00:00,IN,17.7167,83.3333,78,0.0,82.241,3.866,1011,302.203,1010.031,302.203,71,302.203,1011
537,Waltair,2019-10-18 15:00:00,IN,17.7167,83.3333,84,0.0,67.28,3.788,1012,302.025,1011.649,302.025,74,302.025,1012
538,Waltair,2019-10-18 18:00:00,IN,17.7167,83.3333,92,0.0,68.714,5.041,1012,301.82,1011.913,301.82,75,301.82,1012
539,Waltair,2019-10-18 21:00:00,IN,17.7167,83.3333,100,0.125,66.517,4.492,1011,301.617,1010.767,301.617,75,301.617,1011
540,Waltair,2019-10-19 00:00:00,IN,17.7167,83.3333,99,0.125,27.236,5.5,1012,301.135,1011.117,301.135,78,301.135,1012
541,Waltair,2019-10-19 03:00:00,IN,17.7167,83.3333,86,0.0,28.854,6.641,1014,300.771,1013.817,300.771,81,300.771,1014
542,Waltair,2019-10-19 06:00:00,IN,17.7167,83.3333,44,0.0,37.188,6.055,1013,301.024,1012.682,301.024,80,301.024,1013
543,Waltair,2019-10-19 09:00:00,IN,17.7167,83.3333,0,0.188,51.715,6.107,1010,301.431,1009.988,301.431,78,301.431,1010
544,Waltair,2019-10-19 12:00:00,IN,17.7167,83.3333,0,0.0,65.659,6.476,1010,301.578,1009.868,301.578,79,301.578,1010
545,Waltair,2019-10-19 15:00:00,IN,17.7167,83.3333,24,0.625,58.111,7.384,1012,301.778,1011.612,301.778,78,301.778,1012
546,Waltair,2019-10-19 18:00:00,IN,17.7167,83.3333,51,1.687,60.342,6.615,1012,301.996,1011.642,301.996,76,301.996,1012
547,Waltair,2019-10-19 21:00:00,IN,17.7167,83.3333,64,3.75,40.35,6.751,1011,301.769,1010.506,301.769,75,301.769,1011
548,Waltair,2019-10-20 00:00:00,IN,17.7167,83.3333,82,4.438,26.553,8.742,1012,300.714,1011.599,300.714,82,300.714,1012
549,Waltair,2019-10-20 03:00:00,IN,17.7167,83.3333,99,4.625,58.017,9.572,1014,300.107,1014.562,300.107,86,300.107,1014
550,Waltair,2019-10-20 06:00:00,IN,17.7167,83.3333,100,0.5,42.813,6.467,1014,300.1,1013.423,300.1,84,300.1,1014
551,Waltair,2019-10-20 09:00:00,IN,17.7167,83.3333,100,0.0,27.026,5.449,1011,300.032,1010.631,300.032,83,300.032,1011
552,Waltair,2019-10-20 12:00:00,IN,17.7167,83.3333,75,0.0,43.781,5.22,1011,300.389,1010.421,300.389,81,300.389,1011
553,Waltair,2019-10-20 15:00:00,IN,17.7167,83.3333,35,0.0,48.093,5.819,1013,300.901,1012.296,300.901,80,300.901,1013
554,Waltair,2019-10-20 18:00:00,IN,17.7167,83.3333,43,0.0,35.218,5.044,1013,301.169,1012.466,301.169,79,301.169,1013
555,Waltair,2019-10-20 21:00:00,IN,17.7167,83.3333,18,0.125,27.472,4.862,1011,300.412,1010.941,300.412,83,300.412,1011
556,Waltair,2019-10-21 00:00:00,IN,17.7167,83.3333,31,0.0,25.332,5.572,1011,300.438,1010.978,300.438,84,300.438,1011
557,Waltair,2019-10-21 03:00:00,IN,17.7167,83.3333,96,0.0,28.969,5.405,1013,300.593,1012.711,300.593,82,300.593,1013
558,Waltair,2019-10-21 06:00:00,IN,17.7167,83.3333,56,0.0,44.823,4.347,1012,301.053,1011.692,301.053,79,301.053,1012
559,Waltair,2019-10-21 09:00:00,IN,17.7167,83.3333,8,0.0,69.516,4.724,1009,301.663,1008.675,301.663,77,301.663,1009
560,Indore,2019-10-16 12:00:00,IN,22.7179,75.8333,0,0.0,40.769,2.885,1012,300.21,962.517,299.383,61,300.21,1012
561,Indore,2019-10-16 15:00:00,IN,22.7179,75.8333,0,0.0,6.028,2.009,1014,296.92,964.151,296.3,61,296.92,1014
562,Indore,2019-10-16 18:00:00,IN,22.7179,75.8333,0,0.0,6.351,2.387,1014,295.61,964.034,295.2,63,295.61,1014
563,Indore,2019-10-16 21:00:00,IN,22.7179,75.8333,0,0.0,18.975,1.578,1013,294.57,962.936,294.365,63,294.57,1013
564,Indore,2019-10-17 00:00:00,IN,22.7179,75.8333,3,0.0,28.754,1.112,1013,293.335,962.998,293.335,65,293.335,1013
565,Indore,2019-10-17 03:00:00,IN,22.7179,75.8333,1,0.0,18.356,1.384,1015,297.265,965.556,297.265,60,297.265,1015
566,Indore,2019-10-17 06:00:00,IN,22.7179,75.8333,0,0.0,93.385,2.303,1014,301.014,964.993,301.014,52,301.014,1014
567,Indore,2019-10-17 09:00:00,IN,22.7179,75.8333,6,0.0,78.314,4.216,1011,302.314,962.305,302.314,48,302.314,1011
568,Indore,2019-10-17 12:00:00,IN,22.7179,75.8333,3,0.0,126.39,1.289,1011,299.059,961.551,299.059,64,299.059,1011
569,Indore,2019-10-17 15:00:00,IN,22.7179,75.8333,0,0.0,4.282,1.125,1013,295.864,963.68,295.864,65,295.864,1013
570,Indore,2019-10-17 18:00:00,IN,22.7179,75.8333,17,0.0,355.581,1.324,1013,295.062,963.247,295.062,63,295.062,1013
571,Indore,2019-10-17 21:00:00,IN,22.7179,75.8333,68,0.0,23.855,1.031,1012,294.363,962.686,294.363,67,294.363,1012
572,Indore,2019-10-18 00:00:00,IN,22.7179,75.8333,38,0.0,42.882,0.976,1012,293.486,962.222,293.486,73,293.486,1012
573,Indore,2019-10-18 03:00:00,IN,22.7179,75.8333,0,0.0,69.298,1.287,1015,297.473,965.214,297.473,64,297.473,1015
574,Indore,2019-10-18 06:00:00,IN,22.7179,75.8333,0,0.0,105.828,3.08,1014,300.886,965.098,300.886,55,300.886,1014
575,Indore,2019-10-18 09:00:00,IN,22.7179,75.8333,0,0.0,76.047,3.517,1011,302.318,962.355,302.318,47,302.318,1011
576,Indore,2019-10-18 12:00:00,IN,22.7179,75.8333,0,0.0,104.392,1.601,1011,299.213,961.615,299.213,62,299.213,1011
577,Indore,2019-10-18 15:00:00,IN,22.7179,75.8333,40,0.0,21.253,1.28,1013,296.055,963.537,296.055,69,296.055,1013
578,Indore,2019-10-18 18:00:00,IN,22.7179,75.8333,69,0.0,22.794,1.877,1013,295.3,963.529,295.3,67,295.3,1013
579,Indore,2019-10-18 21:00:00,IN,22.7179,75.8333,100,0.0,19.957,1.904,1013,294.337,963.215,294.337,68,294.337,1013
580,Indore,2019-10-19 00:00:00,IN,22.7179,75.8333,100,0.0,19.884,1.638,1013,293.795,963.181,293.795,70,293.795,1013
581,Indore,2019-10-19 03:00:00,IN,22.7179,75.8333,100,0.0,51.757,1.611,1015,296.861,965.593,296.861,66,296.861,1015
582,Indore,2019-10-19 06:00:00,IN,22.7179,75.8333,92,0.0,92.459,3.403,1015,301.144,965.114,301.144,54,301.144,1015
583,Indore,2019-10-19 09:00:00,IN,22.7179,75.8333,49,0.0,74.863,3.309,1012,302.511,962.372,302.511,48,302.511,1012
584,Indore,2019-10-19 12:00:00,IN,22.7179,75.8333,68,0.0,110.829,1.915,1011,298.798,961.804,298.798,67,298.798,1011
585,Indore,2019-10-19 15:00:00,IN,22.7179,75.8333,98,0.0,15.984,1.634,1013,296.268,963.708,296.268,70,296.268,1013
586,Indore,2019-10-19 18:00:00,IN,22.7179,75.8333,82,0.0,6.878,1.987,1014,295.186,964.026,295.186,69,295.186,1014
587,Indore,2019-10-19 21:00:00,IN,22.7179,75.8333,80,0.0,17.701,2.273,1013,294.979,963.226,294.979,66,294.979,1013
588,Indore,2019-10-20 00:00:00,IN,22.7179,75.8333,90,0.0,40.281,1.822,1013,294.654,963.343,294.654,68,294.654,1013
589,Indore,2019-10-20 03:00:00,IN,22.7179,75.8333,100,0.0,85.956,1.844,1016,297.287,965.682,297.287,71,297.287,1016
590,Indore,2019-10-20 06:00:00,IN,22.7179,75.8333,98,0.0,111.108,3.682,1015,299.49,965.439,299.49,70,299.49,1015
591,Indore,2019-10-20 09:00:00,IN,22.7179,75.8333,100,0.0,105.559,2.446,1012,300.262,962.983,300.262,65,300.262,1012
592,Indore,2019-10-20 12:00:00,IN,22.7179,75.8333,100,0.0,132.253,1.637,1012,298.239,962.853,298.239,75,298.239,1012
593,Indore,2019-10-20 15:00:00,IN,22.7179,75.8333,100,0.0,20.739,0.991,1014,296.691,964.328,296.691,76,296.691,1014
594,Indore,2019-10-20 18:00:00,IN,22.7179,75.8333,98,0.0,64.606,1.028,1014,296.069,964.082,296.069,76,296.069,1014
595,Indore,2019-10-20 21:00:00,IN,22.7179,75.8333,98,0.0,45.904,1.299,1013,295.372,963.021,295.372,80,295.372,1013
596,Indore,2019-10-21 00:00:00,IN,22.7179,75.8333,99,0.0,40.72,1.156,1013,295.338,962.978,295.338,73,295.338,1013
597,Indore,2019-10-21 03:00:00,IN,22.7179,75.8333,100,0.0,98.018,0.796,1015,297.263,964.871,297.263,67,297.263,1015
598,Indore,2019-10-21 06:00:00,IN,22.7179,75.8333,100,0.0,107.18,1.92,1014,299.303,964.62,299.303,61,299.303,1014
599,Indore,2019-10-21 09:00:00,IN,22.7179,75.8333,100,0.0,112.875,2.23,1012,300.673,961.922,300.673,56,300.673,1012
600,Thane,2019-10-16 12:00:00,IN,19.1943,72.9702,16,0.0,12.291,2.461,1010,306.39,1005.797,304.233,63,306.39,1010
601,Thane,2019-10-16 15:00:00,IN,19.1943,72.9702,0,0.0,58.298,1.823,1011,303.62,1007.287,302.0,65,303.62,1011
602,Thane,2019-10-16 18:00:00,IN,19.1943,72.9702,12,0.0,88.312,2.105,1011,301.48,1007.842,300.4,66,301.48,1011
603,Thane,2019-10-16 21:00:00,IN,19.1943,72.9702,100,0.0,69.014,2.295,1010,300.42,1006.776,299.885,64,300.42,1010
604,Thane,2019-10-17 00:00:00,IN,19.1943,72.9702,100,0.0,54.559,2.768,1010,298.995,1006.822,298.995,66,298.995,1010
605,Thane,2019-10-17 03:00:00,IN,19.1943,72.9702,87,0.0,66.657,2.61,1013,299.975,1009.444,299.975,68,299.975,1013
606,Thane,2019-10-17 06:00:00,IN,19.1943,72.9702,93,0.0,88.94,2.919,1012,303.744,1008.769,303.744,60,303.744,1012
607,Thane,2019-10-17 09:00:00,IN,19.1943,72.9702,100,0.0,66.249,1.102,1009,305.284,1005.553,305.284,58,305.284,1009
608,Thane,2019-10-17 12:00:00,IN,19.1943,72.9702,100,0.0,316.669,2.743,1009,303.559,1005.039,303.559,65,303.559,1009
609,Thane,2019-10-17 15:00:00,IN,19.1943,72.9702,0,0.0,355.456,1.085,1011,302.064,1007.184,302.064,68,302.064,1011
610,Thane,2019-10-17 18:00:00,IN,19.1943,72.9702,0,0.0,97.86,2.34,1010,300.412,1006.911,300.412,67,300.412,1010
611,Thane,2019-10-17 21:00:00,IN,19.1943,72.9702,0,0.0,57.883,2.677,1009,299.763,1005.886,299.763,68,299.763,1009
612,Thane,2019-10-18 00:00:00,IN,19.1943,72.9702,11,0.0,70.098,2.482,1009,299.226,1005.55,299.226,67,299.226,1009
613,Thane,2019-10-18 03:00:00,IN,19.1943,72.9702,32,0.0,65.924,2.513,1012,300.623,1008.718,300.623,65,300.623,1012
614,Thane,2019-10-18 06:00:00,IN,19.1943,72.9702,16,0.0,87.117,2.386,1011,304.246,1008.122,304.246,61,304.246,1011
615,Thane,2019-10-18 09:00:00,IN,19.1943,72.9702,67,0.0,107.902,0.917,1008,305.718,1004.915,305.718,57,305.718,1008
616,Thane,2019-10-18 12:00:00,IN,19.1943,72.9702,83,0.0,302.431,2.297,1008,303.773,1004.799,303.773,68,303.773,1008
617,Thane,2019-10-18 15:00:00,IN,19.1943,72.9702,82,0.0,308.502,1.643,1011,302.365,1006.833,302.365,72,302.365,1011
618,Thane,2019-10-18 18:00:00,IN,19.1943,72.9702,91,0.0,104.788,2.272,1011,300.74,1007.033,300.74,76,300.74,1011
619,Thane,2019-10-18 21:00:00,IN,19.1943,72.9702,97,0.125,98.381,2.264,1010,299.997,1006.175,299.997,75,299.997,1010
620,Thane,2019-10-19 00:00:00,IN,19.1943,72.9702,99,0.0,63.318,2.851,1010,299.565,1005.997,299.565,75,299.565,1010
621,Thane,2019-10-19 03:00:00,IN,19.1943,72.9702,100,0.0,74.195,2.302,1013,300.671,1008.969,300.671,73,300.671,1013
622,Thane,2019-10-19 06:00:00,IN,19.1943,72.9702,100,0.0,110.673,2.17,1012,302.254,1008.634,302.254,70,302.254,1012
623,Thane,2019-10-19 09:00:00,IN,19.1943,72.9702,100,0.0,32.447,0.716,1009,303.931,1005.764,303.931,60,303.931,1009
624,Thane,2019-10-19 12:00:00,IN,19.1943,72.9702,96,0.0,286.034,1.155,1009,303.238,1005.404,303.238,67,303.238,1009
625,Thane,2019-10-19 15:00:00,IN,19.1943,72.9702,86,0.0,286.409,1.136,1011,301.648,1007.708,301.648,74,301.648,1011
626,Thane,2019-10-19 18:00:00,IN,19.1943,72.9702,70,0.0,45.605,1.005,1011,301.366,1007.674,301.366,76,301.366,1011
627,Thane,2019-10-19 21:00:00,IN,19.1943,72.9702,100,0.0,72.239,2.311,1010,300.219,1006.201,300.219,74,300.219,1010
628,Thane,2019-10-20 00:00:00,IN,19.1943,72.9702,100,0.0,83.318,1.891,1010,300.304,1006.575,300.304,72,300.304,1010
629,Thane,2019-10-20 03:00:00,IN,19.1943,72.9702,100,0.0,177.536,3.233,1013,300.277,1009.666,300.277,75,300.277,1013
630,Thane,2019-10-20 06:00:00,IN,19.1943,72.9702,100,0.0,176.275,5.618,1013,299.93,1010.287,299.93,81,299.93,1013
631,Thane,2019-10-20 09:00:00,IN,19.1943,72.9702,100,0.0,181.533,5.008,1011,299.432,1007.943,299.432,85,299.432,1011
632,Thane,2019-10-20 12:00:00,IN,19.1943,72.9702,100,0.0,187.892,2.898,1011,299.259,1007.957,299.259,84,299.259,1011
633,Thane,2019-10-20 15:00:00,IN,19.1943,72.9702,100,0.0,61.276,2.054,1012,299.021,1009.064,299.021,83,299.021,1012
634,Thane,2019-10-20 18:00:00,IN,19.1943,72.9702,100,0.0,49.341,3.532,1012,298.949,1008.434,298.949,84,298.949,1012
635,Thane,2019-10-20 21:00:00,IN,19.1943,72.9702,100,1.688,19.208,3.869,1011,298.652,1007.437,298.652,85,298.652,1011
636,Thane,2019-10-21 00:00:00,IN,19.1943,72.9702,100,1.75,28.417,3.35,1011,298.158,1007.698,298.158,83,298.158,1011
637,Thane,2019-10-21 03:00:00,IN,19.1943,72.9702,100,0.312,35.173,3.816,1013,297.933,1009.511,297.933,82,297.933,1013
638,Thane,2019-10-21 06:00:00,IN,19.1943,72.9702,100,0.063,60.816,5.892,1012,300.343,1007.884,300.343,74,300.343,1012
639,Thane,2019-10-21 09:00:00,IN,19.1943,72.9702,100,0.0,25.851,4.415,1009,303.223,1004.835,303.223,65,303.223,1009
640,Bhopal,2019-10-16 12:00:00,IN,23.2531,77.3963,9,0.0,84.662,2.204,1012,300.07,958.437,298.813,57,300.07,1012
641,Bhopal,2019-10-16 15:00:00,IN,23.2531,77.3963,0,0.0,29.642,1.033,1013,296.64,960.119,295.7,56,296.64,1013
642,Bhopal,2019-10-16 18:00:00,IN,23.2531,77.3963,0,0.0,14.845,1.616,1013,295.33,959.954,294.7,63,295.33,1013
643,Bhopal,2019-10-16 21:00:00,IN,23.2531,77.3963,0,0.0,43.651,1.772,1013,294.0,959.272,293.685,69,294.0,1013
644,Bhopal,2019-10-17 00:00:00,IN,23.2531,77.3963,7,0.0,96.199,1.343,1013,293.215,959.238,293.215,72,293.215,1013
645,Bhopal,2019-10-17 03:00:00,IN,23.2531,77.3963,16,0.0,96.733,1.416,1015,297.295,961.492,297.295,68,297.295,1015
646,Bhopal,2019-10-17 06:00:00,IN,23.2531,77.3963,8,0.0,80.172,2.191,1014,301.014,961.057,301.014,54,301.014,1014
647,Bhopal,2019-10-17 09:00:00,IN,23.2531,77.3963,3,0.0,49.817,2.315,1011,302.124,958.337,302.124,46,302.124,1011
648,Bhopal,2019-10-17 12:00:00,IN,23.2531,77.3963,16,0.0,34.863,1.274,1011,298.759,957.695,298.759,61,298.759,1011
649,Bhopal,2019-10-17 15:00:00,IN,23.2531,77.3963,0,0.0,71.684,1.216,1013,295.764,959.664,295.764,64,295.764,1013
650,Bhopal,2019-10-17 18:00:00,IN,23.2531,77.3963,0,0.0,52.323,1.931,1013,294.422,959.631,294.422,66,294.422,1013
651,Bhopal,2019-10-17 21:00:00,IN,23.2531,77.3963,57,0.0,70.858,1.077,1012,293.623,958.926,293.623,71,293.623,1012
652,Bhopal,2019-10-18 00:00:00,IN,23.2531,77.3963,30,0.0,55.364,1.293,1012,292.866,958.51,292.866,73,292.866,1012
653,Bhopal,2019-10-18 03:00:00,IN,23.2531,77.3963,0,0.0,89.271,1.964,1015,296.973,961.39,296.973,66,296.973,1015
654,Bhopal,2019-10-18 06:00:00,IN,23.2531,77.3963,0,0.0,74.188,2.716,1014,301.016,961.05,301.016,50,301.016,1014
655,Bhopal,2019-10-18 09:00:00,IN,23.2531,77.3963,0,0.0,35.221,3.768,1011,302.108,958.451,302.108,46,302.108,1011
656,Bhopal,2019-10-18 12:00:00,IN,23.2531,77.3963,0,0.0,64.517,2.771,1011,298.273,957.871,298.273,61,298.273,1011
657,Bhopal,2019-10-18 15:00:00,IN,23.2531,77.3963,0,0.0,51.04,2.359,1013,295.335,959.937,295.335,65,295.335,1013
658,Bhopal,2019-10-18 18:00:00,IN,23.2531,77.3963,33,0.0,33.234,2.75,1013,294.22,959.897,294.22,70,294.22,1013
659,Bhopal,2019-10-18 21:00:00,IN,23.2531,77.3963,100,0.0,55.152,2.608,1013,293.217,959.327,293.217,75,293.217,1013
660,Bhopal,2019-10-19 00:00:00,IN,23.2531,77.3963,100,0.0,47.147,2.397,1013,292.515,959.501,292.515,83,292.515,1013
661,Bhopal,2019-10-19 03:00:00,IN,23.2531,77.3963,100,0.0,60.306,2.941,1015,296.571,961.689,296.571,74,296.571,1015
662,Bhopal,2019-10-19 06:00:00,IN,23.2531,77.3963,94,0.0,81.278,3.258,1014,301.074,961.13,301.074,57,301.074,1014
663,Bhopal,2019-10-19 09:00:00,IN,23.2531,77.3963,71,0.0,41.579,2.251,1012,302.141,958.468,302.141,50,302.141,1012
664,Bhopal,2019-10-19 12:00:00,IN,23.2531,77.3963,84,0.0,33.84,2.334,1011,298.818,958.076,298.818,59,298.818,1011
665,Bhopal,2019-10-19 15:00:00,IN,23.2531,77.3963,80,0.0,69.656,1.642,1014,295.688,960.284,295.688,68,295.688,1014
666,Bhopal,2019-10-19 18:00:00,IN,23.2531,77.3963,71,0.0,38.651,1.95,1014,294.716,960.122,294.716,74,294.716,1014
667,Bhopal,2019-10-19 21:00:00,IN,23.2531,77.3963,100,0.0,36.383,1.907,1013,295.329,959.434,295.329,79,295.329,1013
668,Bhopal,2019-10-20 00:00:00,IN,23.2531,77.3963,100,0.0,68.853,1.885,1013,294.544,959.631,294.544,87,294.544,1013
669,Bhopal,2019-10-20 03:00:00,IN,23.2531,77.3963,100,0.0,110.66,2.778,1015,295.977,961.938,295.977,85,295.977,1015
670,Bhopal,2019-10-20 06:00:00,IN,23.2531,77.3963,100,0.188,66.425,1.86,1015,296.27,961.407,296.27,85,296.27,1015
671,Bhopal,2019-10-20 09:00:00,IN,23.2531,77.3963,100,0.0,70.915,2.398,1012,300.532,959.223,300.532,61,300.532,1012
672,Bhopal,2019-10-20 12:00:00,IN,23.2531,77.3963,100,0.0,86.842,1.434,1012,298.019,958.885,298.019,70,298.019,1012
673,Bhopal,2019-10-20 15:00:00,IN,23.2531,77.3963,100,0.0,124.553,1.786,1014,296.171,960.68,296.171,75,296.171,1014
674,Bhopal,2019-10-20 18:00:00,IN,23.2531,77.3963,97,0.0,86.895,1.311,1014,294.709,960.338,294.709,81,294.709,1014
675,Bhopal,2019-10-20 21:00:00,IN,23.2531,77.3963,98,0.0,59.667,0.919,1013,294.302,959.309,294.302,83,294.302,1013
676,Bhopal,2019-10-21 00:00:00,IN,23.2531,77.3963,97,0.0,67.374,1.445,1012,294.308,958.77,294.308,81,294.308,1012
677,Bhopal,2019-10-21 03:00:00,IN,23.2531,77.3963,100,0.0,19.495,1.283,1015,296.773,961.159,296.773,72,296.773,1015
678,Bhopal,2019-10-21 06:00:00,IN,23.2531,77.3963,100,0.0,80.085,2.166,1014,300.323,960.556,300.323,54,300.323,1014
679,Bhopal,2019-10-21 09:00:00,IN,23.2531,77.3963,99,0.0,67.351,3.202,1011,301.983,958.035,301.983,46,301.983,1011
680,Pimpri-Chinchwad,2019-10-16 12:00:00,IN,18.6279,73.801,52,0.0,49.495,3.149,1010,301.06,938.629,301.053,52,301.06,1010
681,Pimpri-Chinchwad,2019-10-16 15:00:00,IN,18.6279,73.801,81,0.0,79.75,4.147,1012,297.6,940.407,297.6,58,297.6,1012
682,Pimpri-Chinchwad,2019-10-16 18:00:00,IN,18.6279,73.801,72,0.0,105.339,2.752,1012,296.5,940.674,296.5,65,296.5,1012
683,Pimpri-Chinchwad,2019-10-16 21:00:00,IN,18.6279,73.801,98,0.0,100.031,2.4,1011,295.25,939.768,295.245,79,295.25,1011
684,Pimpri-Chinchwad,2019-10-17 00:00:00,IN,18.6279,73.801,81,0.0,105.613,2.248,1012,294.275,939.718,294.275,83,294.275,1012
685,Pimpri-Chinchwad,2019-10-17 03:00:00,IN,18.6279,73.801,73,0.0,101.94,3.461,1014,297.005,942.292,297.005,70,297.005,1014
686,Pimpri-Chinchwad,2019-10-17 06:00:00,IN,18.6279,73.801,84,0.0,103.706,4.415,1013,300.684,941.313,300.684,54,300.684,1013
687,Pimpri-Chinchwad,2019-10-17 09:00:00,IN,18.6279,73.801,14,0.0,104.624,3.192,1009,302.444,938.081,302.444,50,302.444,1009
688,Pimpri-Chinchwad,2019-10-17 12:00:00,IN,18.6279,73.801,45,0.0,105.943,2.931,1009,300.509,937.759,300.509,62,300.509,1009
689,Pimpri-Chinchwad,2019-10-17 15:00:00,IN,18.6279,73.801,93,0.0,105.529,2.495,1012,299.064,940.128,299.064,65,299.064,1012
690,Pimpri-Chinchwad,2019-10-17 18:00:00,IN,18.6279,73.801,91,0.0,94.193,2.735,1011,298.022,939.567,298.022,68,298.022,1011
691,Pimpri-Chinchwad,2019-10-17 21:00:00,IN,18.6279,73.801,64,0.0,110.125,2.723,1010,296.413,938.894,296.413,74,296.413,1010
692,Pimpri-Chinchwad,2019-10-18 00:00:00,IN,18.6279,73.801,49,0.0,103.929,1.807,1010,295.216,938.526,295.216,85,295.216,1010
693,Pimpri-Chinchwad,2019-10-18 03:00:00,IN,18.6279,73.801,79,0.0,102.552,4.625,1013,297.323,941.806,297.323,76,297.323,1013
694,Pimpri-Chinchwad,2019-10-18 06:00:00,IN,18.6279,73.801,89,0.0,98.684,4.636,1012,300.676,940.714,300.676,62,300.676,1012
695,Pimpri-Chinchwad,2019-10-18 09:00:00,IN,18.6279,73.801,92,0.0,91.513,3.864,1009,302.528,937.523,302.528,56,302.528,1009
696,Pimpri-Chinchwad,2019-10-18 12:00:00,IN,18.6279,73.801,81,1.812,82.366,0.768,1009,300.413,937.375,300.413,66,300.413,1009
697,Pimpri-Chinchwad,2019-10-18 15:00:00,IN,18.6279,73.801,100,4.188,93.54,3.19,1012,297.555,939.937,297.555,79,297.555,1012
698,Pimpri-Chinchwad,2019-10-18 18:00:00,IN,18.6279,73.801,100,1.75,48.805,0.607,1012,296.53,939.977,296.53,85,296.53,1012
699,Pimpri-Chinchwad,2019-10-18 21:00:00,IN,18.6279,73.801,100,0.312,117.266,2.925,1011,296.017,939.103,296.017,83,296.017,1011
700,Pimpri-Chinchwad,2019-10-19 00:00:00,IN,18.6279,73.801,100,0.0,106.617,2.063,1011,295.635,939.053,295.635,86,295.635,1011
701,Pimpri-Chinchwad,2019-10-19 03:00:00,IN,18.6279,73.801,99,0.0,122.069,3.735,1014,296.771,941.769,296.771,80,296.771,1014
702,Pimpri-Chinchwad,2019-10-19 06:00:00,IN,18.6279,73.801,99,0.0,115.793,3.254,1013,296.384,941.53,296.384,80,296.384,1013
703,Pimpri-Chinchwad,2019-10-19 09:00:00,IN,18.6279,73.801,93,0.0,108.403,3.377,1010,299.341,938.596,299.341,70,299.341,1010
704,Pimpri-Chinchwad,2019-10-19 12:00:00,IN,18.6279,73.801,94,0.0,141.375,1.025,1009,297.698,938.46,297.698,80,297.698,1009
705,Pimpri-Chinchwad,2019-10-19 15:00:00,IN,18.6279,73.801,91,3.812,142.138,1.189,1012,296.348,940.428,296.348,85,296.348,1012
706,Pimpri-Chinchwad,2019-10-19 18:00:00,IN,18.6279,73.801,79,0.688,97.372,1.379,1012,295.686,940.346,295.686,85,295.686,1012
707,Pimpri-Chinchwad,2019-10-19 21:00:00,IN,18.6279,73.801,92,2.562,105.761,2.006,1011,294.849,939.018,294.849,90,294.849,1011
708,Pimpri-Chinchwad,2019-10-20 00:00:00,IN,18.6279,73.801,96,3.563,127.388,2.124,1012,295.074,939.631,295.074,89,295.074,1012
709,Pimpri-Chinchwad,2019-10-20 03:00:00,IN,18.6279,73.801,100,1.625,128.496,3.615,1014,296.287,941.906,296.287,81,296.287,1014
710,Pimpri-Chinchwad,2019-10-20 06:00:00,IN,18.6279,73.801,96,0.625,167.705,4.438,1014,298.39,941.839,298.39,73,298.39,1014
711,Pimpri-Chinchwad,2019-10-20 09:00:00,IN,18.6279,73.801,100,0.0,197.395,1.987,1011,297.642,939.495,297.642,75,297.642,1011
712,Pimpri-Chinchwad,2019-10-20 12:00:00,IN,18.6279,73.801,100,0.0,236.114,2.19,1012,296.489,939.685,296.489,82,296.489,1012
